,Churn Value,Churn Score,Monthly Charges,Total Charges,Tenure Months,CLTV,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Internet Service,Contract,Paperless Billing
3385,0,50,19.55,608.5,30,5203,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3386,0,78,85.35,2896.6,34,3818,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
3387,0,55,24.8,1514.85,64,6281,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
3388,0,51,103.15,6792.45,65,6441,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1
3389,0,27,100.75,4669.2,47,2508,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0
3390,0,58,94.1,6302.8,67,4803,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0
3391,0,68,19.35,779.2,39,2607,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3392,0,34,19.9,283.75,14,3854,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3393,0,65,101.05,5594,56,5514,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1
3394,0,58,59.1,772.85,14,5718,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3395,0,55,55.85,857.8,16,2464,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
3396,0,30,106.05,7554.05,70,4583,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
3397,0,63,84.1,5981.65,72,4671,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
3398,0,49,75.3,1702.9,23,5903,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
3399,0,54,24.7,467.15,21,5403,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
3400,0,25,55.8,1941.5,36,4770,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3401,0,49,39.7,1932.75,50,5174,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3402,0,36,29.5,1423.05,48,3194,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
3403,0,27,20.15,970.85,50,4263,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3404,0,55,79.55,5810.9,72,4766,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0
3405,0,36,24.8,223.9,10,5212,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
3406,0,20,19.65,391.7,18,4333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3407,0,42,94.05,811.65,9,3475,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1
3408,0,60,90.75,174.75,2,4766,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0
3409,0,45,78.85,3126.85,40,5257,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1
3410,0,56,99.5,6841.45,69,4237,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0
3411,0,37,80.55,1406.65,18,5334,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
3412,0,29,70.2,834.7,11,2848,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
3413,0,77,59.45,3157,55,5712,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
3414,0,40,93.35,3092,33,3348,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1
3415,0,44,44.95,2168.9,46,2626,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3416,0,46,26.1,980.35,34,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3417,0,24,20.2,65.95,3,4369,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3418,0,70,21.25,711.9,30,3047,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3419,0,38,59.4,1952.8,33,2853,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
3420,0,27,95.0,4368.85,45,2719,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1
3421,0,52,61.9,2647.1,40,2520,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1
3422,0,73,118.65,8477.6,71,4296,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
3423,0,45,64.45,4528,72,5265,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0
3424,0,42,80.15,1790.65,22,4732,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
3425,0,68,20.2,845.6,46,2325,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3426,0,24,21.0,1210.3,55,5046,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3427,0,38,20.45,20.45,1,4845,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3428,0,70,75.85,854.45,12,5942,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
3429,0,49,80.45,2429.1,31,4684,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1
3430,0,69,75.5,5229.45,67,5420,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1
3431,0,74,44.45,44.45,1,3498,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3432,0,61,74.55,3023.55,41,2748,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
3433,0,25,48.15,2032.3,42,2673,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0
3434,0,70,19.65,436.9,23,5460,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3435,0,31,20.15,20.15,1,3167,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3436,0,80,106.6,5893.95,56,5056,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1
3437,0,48,91.0,1430.05,15,4602,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1
3438,0,71,25.4,313,12,2219,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
3439,0,57,69.95,3871.85,54,5077,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
3440,0,43,66.85,458.1,7,4858,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
3441,0,58,20.15,341.35,16,5271,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
3442,0,51,64.85,1336.8,21,3302,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
3443,0,27,74.85,2181.75,30,5610,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0
3444,0,43,50.5,147.75,3,5258,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3445,0,71,72.9,818.45,11,3042,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3446,0,43,115.05,7133.45,62,6494,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
3447,0,39,19.0,348.8,18,5379,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3448,0,69,19.55,128.6,6,2309,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3449,0,54,101.1,4674.4,46,4883,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
3450,0,69,84.1,1737.45,21,4649,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
3451,0,70,24.15,1498.85,68,5987,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3452,0,57,50.1,50.1,1,5617,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
3453,0,35,74.6,1797.75,25,4591,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
3454,0,43,19.75,498.1,24,2639,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3455,0,33,106.8,5498.8,51,4640,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1
3456,0,41,84.5,4845.4,57,5928,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1
3457,0,43,25.05,369.1,15,5218,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3458,0,36,83.7,6096.9,72,4592,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1
3459,0,43,96.6,2684.35,28,5530,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
3460,0,62,101.1,6994.8,70,4226,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1
3461,0,34,20.2,273.25,13,2953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3462,0,30,94.05,5483.9,59,5061,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1
3463,0,31,81.0,4985.9,62,4684,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0
3464,0,25,60.25,1258.35,21,4870,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
3465,0,54,60.85,111.4,2,3796,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
3466,0,20,43.95,43.95,1,5684,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3467,0,55,86.05,308.1,4,3653,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
3468,0,78,20.25,383.65,19,5586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3469,0,70,19.4,1284.2,67,4890,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3470,0,66,102.65,7550.3,72,4680,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1
3471,0,61,19.9,1110.05,53,4157,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3472,0,47,19.55,99.6,5,2575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3473,0,80,95.5,6707.15,71,6412,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1
3474,0,43,84.15,4164.4,50,4625,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1
3475,0,55,103.2,5873.75,56,4478,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1
3476,0,59,50.2,109.25,2,4697,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3477,0,75,19.95,862.4,46,3574,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3478,0,47,116.25,8564.75,71,6124,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
3479,0,39,31.2,926.2,29,4761,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3480,0,39,24.45,1718.2,69,5295,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3481,0,33,84.2,5956.85,71,4753,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0
3482,0,70,85.65,4824.45,56,6500,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
3483,0,23,21.2,1238.65,56,6473,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3484,0,39,25.55,672.2,28,3493,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3485,0,64,20.2,382.2,19,3636,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
3486,0,72,63.85,4264.6,66,5956,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0
3487,0,27,61.95,1070.7,17,4759,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
3488,0,21,25.75,1345.85,52,4676,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3489,0,73,58.2,1045.25,19,4033,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3490,0,64,85.85,3003.55,36,4898,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0
3491,0,35,104.9,7537.5,72,4927,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1
3492,0,71,99.85,3343.15,34,5626,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1
3493,0,31,19.55,161.15,8,4909,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
3494,0,63,104.0,7028.5,69,5902,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
3495,0,26,104.4,5232.9,50,6100,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1
3496,0,80,19.5,225.85,10,5039,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3497,0,49,25.25,274.7,12,2646,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3498,0,26,49.85,3370.2,70,5460,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
3499,0,26,108.95,7111.3,64,5780,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1
3500,0,20,89.9,5958.85,66,4082,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
3501,0,72,82.0,5999.85,71,5770,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1
3502,0,33,89.95,1648.45,20,4812,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3503,0,55,79.35,5753.25,72,4278,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1
3504,0,71,64.05,4492.9,71,4374,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
3505,0,34,101.15,3956.7,38,3738,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
3506,0,40,39.1,1309,33,2855,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3507,0,73,34.6,813.45,23,4445,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3508,0,72,19.55,1108.8,58,4801,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3509,0,27,104.45,7349.35,70,5004,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1
3510,0,68,70.5,294.2,4,2896,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3511,0,62,20.35,929.2,45,4210,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3512,0,39,19.45,754.5,36,5745,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3513,0,65,69.9,3883.3,54,6092,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1
3514,0,49,59.7,1414.2,23,3464,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
3515,0,44,78.35,3211.2,41,2894,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1
3516,0,36,71.45,371.6,5,5171,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3517,0,49,45.85,1246.4,27,2068,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1
3518,0,23,95.85,95.85,1,3270,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
3519,0,25,35.7,2545.7,67,5655,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3520,0,25,89.55,6448.85,72,4993,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1
3521,0,76,24.95,1468.9,56,5243,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
3522,0,58,24.85,1013.6,44,5331,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3523,0,32,100.8,6690.75,66,5469,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1
3524,0,34,105.35,7240.65,69,5268,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0
3525,0,75,19.65,830.25,40,3878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3526,0,38,54.45,1588.7,30,2613,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
3527,0,75,70.5,829.3,11,5541,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
3528,0,71,20.1,302.45,15,4359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3529,0,47,69.35,712.25,11,2288,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1
3530,0,31,19.8,1336.65,64,5384,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3531,0,58,74.4,5360.75,72,5590,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0
3532,0,39,93.05,6735.05,72,4988,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
3533,0,51,51.2,51.2,1,3699,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
3534,0,28,65.6,1010,15,2976,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
3535,0,52,80.55,4847.05,60,4159,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
3536,0,63,52.7,3019.7,56,4753,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3537,0,23,20.85,161.65,8,4249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3538,0,40,52.15,2583.75,49,5224,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
3539,0,26,114.95,7711.25,70,4511,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1
3540,0,78,104.45,5481.25,52,5490,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1
3541,0,79,113.65,8124.2,72,6469,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1
3542,0,27,20.6,827.3,40,3091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3543,0,59,91.55,3673.6,40,5742,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
3544,0,49,49.85,49.85,1,5323,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
3545,0,74,19.8,576.65,30,4006,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3546,0,32,104.15,4495.65,44,2944,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
3547,0,34,48.2,340.35,7,5525,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
3548,0,74,25.1,1789.9,72,5751,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
3549,0,42,100.15,908.55,8,5157,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1
3550,0,36,55.9,157.55,3,4648,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
3551,0,78,64.4,581.7,8,4537,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1
3552,0,67,85.3,420.45,5,2689,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
3553,0,28,107.45,7576.7,72,5246,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0
3554,0,27,91.3,4965,54,5907,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
3555,0,62,85.95,6151.9,72,6450,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0
3556,0,44,45.2,45.2,1,4576,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3557,0,63,79.2,5420.65,69,4072,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
3558,0,48,55.5,2627.35,48,4975,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3559,0,76,90.25,743.75,8,4969,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1
3560,0,30,91.25,6589.6,71,5529,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
3561,0,31,100.9,6733.15,67,4078,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1
3562,0,39,97.7,3410,34,5789,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1
3563,0,40,69.85,199.85,3,4764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3564,0,65,65.6,593.3,9,2205,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
3565,0,74,104.65,7288.4,71,6101,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
3566,0,24,90.45,5229.8,57,5076,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
3567,0,46,63.7,4464.8,72,4921,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
3568,0,71,104.5,5068.05,48,3847,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
3569,0,57,20.1,401.85,18,5586,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3570,0,60,104.3,4451.85,43,3927,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1
3571,0,28,93.25,6688.95,72,5197,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1
3572,0,66,73.45,2661.1,35,4719,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1
3573,0,76,20.7,73.05,4,4676,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3574,0,35,25.25,1211.65,49,5616,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3575,0,41,100.5,7030.65,71,4080,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
3576,0,65,90.6,1020.2,11,2004,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0
3577,0,80,89.4,5597.65,63,5004,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
3578,0,62,95.45,6223.3,65,4168,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1
3579,0,20,20.45,1024.65,49,4784,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3580,0,26,19.95,82.9,4,2951,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
3581,0,46,109.15,7789.6,72,4807,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0
3582,0,23,85.7,2067,26,3935,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1
3583,0,35,102.05,3452.55,35,3199,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0
3584,0,70,94.7,5468.95,57,4507,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
3585,0,48,64.4,1802.15,28,2434,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0
3586,0,78,26.8,733.55,25,3428,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
3587,0,73,66.05,3021.45,47,3404,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
3588,0,76,65.2,3687.85,57,4491,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
3589,0,80,85.05,1391.15,16,3739,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1
3590,0,69,55.8,274.35,5,2612,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
3591,0,56,19.95,1322.85,72,5092,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3592,0,21,45.0,2196.3,48,5269,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
3593,0,77,114.9,7843.55,68,5782,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
3594,0,35,106.4,3211.9,30,5503,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0
3595,0,39,46.1,130.15,3,4047,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
3596,0,47,39.7,692.35,14,3162,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
3597,0,57,20.05,85.5,4,4462,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
3598,0,26,95.75,6849.4,71,4865,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1
3599,0,35,24.4,203.95,8,2028,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3600,0,64,33.6,2117.2,61,6495,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
3601,0,35,90.45,6565.85,72,4461,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
3602,0,54,84.0,424.75,5,4456,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
3603,0,66,67.4,3306.85,49,5075,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
3604,0,22,19.7,168.9,8,5498,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3605,0,51,80.35,253.8,3,4203,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
3606,0,65,19.6,197.4,9,4406,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3607,0,57,54.2,3838.2,67,6005,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
3608,0,75,45.2,2065.15,46,3150,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3609,0,25,75.1,5064.45,67,4931,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0
3610,0,28,19.7,1140.05,55,4888,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3611,0,75,72.75,2447.45,33,4959,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
3612,0,63,20.05,1263.9,62,6444,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3613,0,39,39.2,1838.15,49,4810,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
3614,0,59,44.75,44.75,1,5479,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3615,0,79,82.65,1185,14,4965,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1
3616,0,47,93.9,1743.9,18,3728,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0
3617,0,41,117.15,8529.5,72,4743,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1
3618,0,59,99.25,6549.45,64,5213,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0
3619,0,52,112.55,7806.5,69,5532,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
3620,0,54,25.7,25.7,1,5249,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
3621,0,63,90.3,6287.3,71,6291,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
3622,0,59,49.4,3251.85,66,5232,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
3623,0,56,19.4,50.6,2,3954,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3624,0,26,109.7,7904.25,71,5011,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1
3625,0,58,61.25,729.95,11,2738,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3626,0,52,55.3,2654.05,47,5491,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1
3627,0,53,103.75,5969.95,60,6237,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
3628,0,28,19.5,226.8,11,5825,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3629,0,29,39.5,1082.75,29,5103,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3630,0,44,26.05,565.75,21,4302,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
3631,0,60,91.05,4370.75,48,3594,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1
3632,0,69,29.65,90.05,3,5880,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3633,0,49,50.2,2169.4,43,5284,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
3634,0,66,105.3,550.6,5,4024,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0
3635,0,45,55.45,55.45,1,5286,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
3636,0,32,85.45,6300.85,71,5280,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
3637,0,51,19.8,160.05,8,5698,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3638,0,54,59.25,436.6,8,3003,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
3639,0,77,90.7,1781.35,20,2927,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
3640,0,38,79.05,5552.5,71,5466,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3641,0,34,90.7,2835.5,31,2364,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1
3642,0,71,95.0,3591.25,38,5148,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0
3643,0,61,30.25,63.75,2,4387,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
3644,0,24,49.85,617.15,12,2873,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
3645,0,40,93.0,870.25,9,2267,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
3646,0,40,54.55,601.25,11,4143,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
3647,0,44,19.7,111.65,6,2276,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3648,0,28,84.8,6046.1,71,5643,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1
3649,0,63,94.45,3923.8,42,5643,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
3650,0,32,20.85,892.15,45,2844,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3651,0,80,60.0,1682.05,28,2797,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1
3652,0,35,80.45,3398.9,43,5357,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
3653,0,41,84.95,4984.85,60,4104,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1
3654,0,60,49.65,305.55,7,2750,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0
3655,0,23,20.2,507.9,25,4129,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3656,0,50,100.5,2673.45,27,5939,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1
3657,0,59,35.75,389.8,10,2263,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3658,0,77,86.45,2401.05,27,5990,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1
